Lat,Lon,cluster
40.7628,-73.9816,3
40.7771,-73.9521,3
40.7715,-73.967,3
40.6933,-73.9961,0
40.6966,-73.9382,0
40.7798,-73.9569,3
40.688,-73.9608,0
40.7434,-73.9784,3
40.7381,-74.004,0
40.6483,-73.7826,4
40.7801,-73.953,3
40.7178,-74.0106,0
40.7586,-73.9817,3
40.7433,-73.9978,0
40.7392,-73.9861,0
40.724,-73.9901,0
40.7262,-74.009,0
40.7682,-73.8621,1
40.76,-73.9719,3
40.8167,-73.9472,3
40.709,-74.0134,0
40.7524,-73.9796,3
40.7616,-73.9749,3
40.719,-73.9903,0
40.7663,-73.982,3
40.726,-74.0086,0
40.718,-74.0346,0
40.7164,-73.9625,0
40.7378,-73.9865,0
40.7235,-73.9849,0
40.7282,-73.9999,0
40.7325,-73.9991,0
40.7347,-74.0089,0
40.6951,-74.1789,2
40.7349,-73.9899,0
40.6464,-73.7771,4
40.7557,-73.9627,3
40.7241,-74.0023,0
40.7663,-73.9623,3
40.7156,-74.0093,0
40.7602,-73.9913,3
40.7649,-73.953,3
40.72,-74.0034,0
40.7868,-73.9684,3
40.7228,-73.9853,0
40.6654,-73.9519,0
40.7757,-73.9588,3
40.7169,-73.9654,0
40.7473,-73.9813,3
40.7272,-74.0066,0
40.7297,-73.9985,0
40.7396,-74.0054,0
40.6687,-73.945,0
40.6495,-73.9679,0
40.787,-73.9564,3
40.7847,-73.9497,3
40.7591,-73.9765,3
40.7249,-73.979,0
40.6812,-74.0085,0
40.7206,-73.9951,0
40.7387,-73.9975,0
40.7251,-74.0359,0
40.7507,-73.9801,3
40.7397,-73.9826,0
40.7865,-73.9779,3
40.7437,-73.9856,3
40.7425,-74.0065,0
40.7602,-73.9913,3
40.7758,-73.9528,3
40.8641,-73.9295,1
40.7324,-73.9892,0
40.7565,-73.9881,3
40.7753,-73.9476,3
40.7469,-73.9772,3
40.7616,-73.9805,3
40.7443,-73.9806,3
40.7398,-73.9894,0
40.7606,-73.9696,3
40.7325,-73.9992,0
40.7102,-73.9964,0
40.7484,-73.9856,3
40.7618,-73.9791,3
40.7476,-73.985,3
40.7242,-73.996,0
40.7639,-73.9765,3
40.717,-74.0124,0
40.8032,-73.944,3
40.8033,-73.9663,3
40.7317,-74.0043,0
40.7272,-73.9887,0
40.7562,-73.9905,3
40.7115,-73.8271,4
40.7621,-73.9753,3
40.7639,-73.9584,3
40.7213,-73.9889,0
40.807,-73.9477,3
40.7493,-73.9803,3
40.7657,-73.9704,3
40.6932,-73.972,0
40.7406,-74.0052,0
40.7569,-73.967,3
40.7243,-73.9989,0
40.7131,-73.9557,0
40.7375,-74.0073,0
40.7827,-73.9572,3
40.7255,-74.0032,0
40.7507,-74.0034,3
40.7056,-74.0091,0
40.7482,-73.9872,3
40.7305,-74.004,0
40.8255,-73.9237,1
40.7764,-73.9765,3
40.7432,-74.029,0
40.7423,-73.9987,0
40.7522,-73.9752,3
40.7491,-73.9877,3
40.7344,-73.9948,0
40.696,-73.9446,0
40.6448,-73.7825,4
40.7306,-74.0044,0
40.7463,-73.9939,3
40.7154,-73.9908,0
40.7325,-74.0053,0
40.6467,-73.7783,4
40.7384,-73.9855,0
40.6951,-73.9976,0
40.7708,-73.9922,3
40.6943,-73.9517,0
40.7394,-74.0076,0
40.6448,-73.7825,4
40.7282,-73.9928,0
40.7594,-73.9612,3
40.7549,-73.9899,3
40.7583,-73.9776,3
40.7394,-74.0079,0
40.7228,-73.9982,0
40.745,-74.005,0
40.7307,-73.9988,0
40.7523,-73.9791,3
40.7257,-74.0004,0
40.7579,-73.9628,3
40.7864,-73.9687,3
40.7093,-74.0022,0
40.7488,-73.9737,3
40.709,-74.0056,0
40.7551,-73.9946,3
40.7328,-74.0078,0
40.7753,-73.9597,3
40.7793,-73.9507,3
40.7381,-74.0095,0
40.6928,-73.997,0
40.7612,-73.9715,3
40.7686,-73.8627,1
40.7372,-73.9793,0
40.7481,-73.9798,3
40.7801,-73.959,3
40.7476,-73.9968,3
40.7602,-73.9794,3
40.6465,-73.79,4
40.725,-73.9811,0
40.7892,-73.9669,3
40.762,-73.973,3
40.6405,-73.9722,0
40.6949,-73.9468,0
40.8069,-73.9197,1
40.7248,-74.0093,0
40.7624,-73.9699,3
40.6814,-73.9535,0
40.7322,-73.9958,0
40.7739,-73.8714,1
40.7642,-73.9773,3
40.7572,-73.9608,3
40.7076,-74.012,0
40.6784,-73.9499,0
40.7386,-73.9917,0
40.7438,-74.0063,0
40.7641,-73.9541,3
40.7394,-74.0062,0
40.688,-73.9672,0
40.7276,-74.0088,0
40.7319,-73.9936,0
40.7375,-74.005,0
40.762,-73.9777,3
40.7709,-73.9491,3
40.6877,-73.989,0
40.7267,-74.0427,0
40.7224,-73.9972,0
40.7347,-73.9987,0
40.7554,-73.9796,3
40.736,-73.9997,0
40.6791,-74.0108,0
40.7854,-73.9797,3
40.7199,-74.0036,0
40.714,-73.9904,0
40.6042,-73.9724,0
40.6178,-74.0242,0
40.7402,-73.9842,0
40.7336,-74.0018,0
40.7444,-73.9905,3
40.7548,-73.982,3
40.7112,-74.0065,0
40.7686,-73.8626,1
40.7521,-73.9932,3
40.7174,-73.9975,0
40.7281,-73.9828,0
40.7643,-73.9957,3
40.7515,-73.9868,3
40.7324,-73.9986,0
40.7256,-74.0055,0
40.7506,-73.9901,3
40.7606,-73.9761,3
40.737,-73.9963,0
40.7341,-73.9926,0
40.7618,-73.9791,3
40.7085,-74.0084,0
40.7898,-73.9799,3
40.7252,-74.009,0
40.7274,-74.0016,0
40.7555,-73.9754,3
40.764,-73.9711,3
40.6477,-74.0192,0
40.8109,-73.9569,3
40.7684,-73.8625,1
40.7307,-73.9811,0
40.7406,-74.0056,0
40.8462,-73.9207,1
40.7571,-73.9745,3
40.7584,-73.9688,3
40.7337,-73.9772,0
40.6763,-73.9595,0
40.7843,-73.954,3
40.7434,-74.0285,0
40.6219,-74.0146,0
40.7214,-74.0065,0
40.7651,-73.9725,3
40.7198,-74.0002,0
40.7786,-73.9886,3
40.7379,-73.9839,0
40.7495,-73.983,3
40.7303,-73.982,0
40.7633,-73.9564,3
40.7187,-73.9835,0
40.6927,-73.9921,0
40.6818,-73.9176,0
40.7601,-73.9621,3
40.7747,-73.9912,3
40.7569,-73.9849,3
40.6286,-73.9716,0
40.7466,-74.0074,0
40.735,-73.9943,0
40.756,-73.9856,3
40.7427,-73.9846,3
40.7749,-73.9911,3
40.7068,-74.0048,0
41.0076,-73.6469,1
40.7589,-73.9656,3
40.7207,-74.0008,0
40.6792,-73.9632,0
40.748,-74.0296,0
40.7557,-73.9765,3
40.7909,-73.9784,3
40.7392,-74.003,0
40.7594,-73.9851,3
40.7318,-73.9523,3
40.7815,-73.9541,3
40.763,-73.9935,3
40.7199,-74.0069,0
40.7325,-73.9878,0
40.7636,-73.9733,3
40.7194,-74.0061,0
40.6933,-73.9877,0
40.7567,-73.9856,3
40.7239,-73.9914,0
40.71,-74.007,0
40.7769,-74.014,3
40.7485,-74.0036,3
40.7777,-73.9888,3
40.7751,-73.9767,3
40.7621,-73.9639,3
40.7321,-74.0037,0
40.717,-74.0081,0
40.7458,-74.037,0
40.7308,-73.9594,0
40.7664,-73.9648,3
40.6732,-73.9862,0
40.7576,-73.9779,3
40.7226,-73.9878,0
40.774,-73.966,3
40.7607,-73.9715,3
40.7709,-73.8659,1
40.7595,-73.9795,3
40.7371,-73.9912,0
40.7601,-73.9989,3
40.7544,-73.9918,3
40.7283,-74.0071,0
40.7235,-74.0106,0
40.6718,-74.0093,0
40.7341,-73.9952,0
40.7616,-73.9706,3
40.7292,-73.9892,0
40.6928,-73.9989,0
40.734,-74.0043,0
40.7271,-74.0033,0
40.7767,-73.949,3
40.7772,-73.9753,3
40.7202,-73.955,0
40.7517,-73.9771,3
40.7525,-73.9946,3
40.7455,-73.9991,0
40.7056,-74.0068,0
40.7574,-73.9759,3
40.7633,-73.9737,3
40.7468,-73.99,3
40.7634,-73.9737,3
40.7436,-73.9923,0
40.736,-73.9936,0
40.6762,-73.9704,0
40.7154,-73.9908,0
40.7753,-73.9905,3
40.7358,-73.9952,0
40.7074,-74.0055,0
40.7199,-73.9993,0
40.675,-73.9472,0
40.6417,-73.7877,4
40.7649,-73.961,3
40.7234,-73.9828,0
40.7018,-73.9516,0
40.7432,-73.9915,0
40.7565,-73.9907,3
40.7739,-73.9842,3
40.7368,-73.9867,0
40.7677,-73.983,3
40.7519,-73.9937,3
40.7316,-73.9903,0
40.7245,-73.9986,0
40.7129,-73.9424,0
40.7293,-74.0067,0
40.7622,-73.9782,3
40.7483,-73.9849,3
40.751,-73.9866,3
40.7512,-73.9776,3
40.6898,-73.9602,0
40.7807,-73.9589,3
40.7521,-73.9775,3
40.6723,-73.6384,4
40.6951,-74.1773,2
40.772,-73.9632,3
40.7348,-73.9969,0
40.7249,-73.9825,0
40.6856,-73.9695,0
40.7455,-74.0086,0
40.7481,-73.9569,3
40.7637,-73.9756,3
40.7361,-74.0018,0
40.7631,-73.9811,3
40.7141,-74.0149,0
40.7148,-73.9795,0
40.72,-74.0086,0
40.7589,-73.9923,3
40.6825,-73.9934,0
40.7422,-73.9849,3
40.754,-73.9821,3
40.7489,-73.9882,3
40.7739,-73.8715,1
40.7521,-73.9817,3
40.7557,-73.9727,3
40.7657,-73.982,3
40.7435,-73.9581,3
40.764,-73.9787,3
40.779,-73.9882,3
40.727,-74.0055,0
40.7072,-74.0047,0
40.7589,-73.98,3
40.7631,-73.9855,3
40.6468,-73.7892,4
40.7588,-73.845,1
40.6861,-74.0012,0
40.7571,-73.968,3
40.7399,-73.9914,0
40.7422,-73.9912,0
40.7322,-73.985,0
40.7741,-73.8724,1
40.7363,-74.0059,0
40.7241,-73.9979,0
40.6735,-73.8338,4
40.7514,-73.994,3
40.7562,-73.9894,3
40.7531,-74.0253,0
40.7413,-73.9929,0
40.6965,-73.9925,0
40.764,-73.9785,3
40.811,-73.9642,3
40.7252,-73.9997,0
40.8012,-73.9635,3
40.7375,-73.997,0
40.735,-73.9919,0
40.7247,-73.9786,0
40.7076,-74.0101,0
40.7795,-73.9456,3
40.7649,-73.9612,3
40.7421,-73.9967,0
40.7234,-73.9889,0
40.7326,-73.9876,0
40.7453,-73.9833,3
40.6623,-73.9825,0
40.7504,-73.9945,3
40.7349,-74.0084,0
40.7397,-73.9812,0
40.7152,-73.992,0
40.755,-73.9846,3
40.7225,-73.9545,0
40.7482,-74.0038,0
40.6303,-73.9594,0
40.6531,-73.9761,0
40.7721,-73.9541,3
40.7292,-73.9812,0
40.7713,-73.9638,3
40.7783,-73.9566,3
40.7622,-73.9861,3
40.7174,-74.0161,0
40.6927,-73.9707,0
40.753,-73.9738,3
40.7263,-73.9917,0
40.7183,-73.95,0
40.7292,-73.9958,0
40.75,-73.9844,3
40.7597,-73.9818,3
40.7554,-73.9755,3
40.7571,-73.9795,3
40.6465,-73.7767,4
40.7163,-73.9508,0
40.7072,-74.0045,0
40.8538,-73.9286,1
40.7136,-74.0117,0
40.7347,-73.9944,0
40.7291,-73.9978,0
40.7326,-73.9913,0
40.7393,-73.9938,0
40.7402,-73.9958,0
40.7108,-73.9648,0
40.75,-74.0026,3
40.7641,-73.9707,3
40.7146,-74.0119,0
40.7144,-74.0138,0
40.8019,-73.9674,3
40.7422,-74.0043,0
40.7423,-73.9837,3
40.7743,-73.9617,3
40.756,-73.992,3
40.7105,-73.9646,0
40.7417,-73.9821,3
40.7377,-74.0018,0
40.7613,-73.9791,3
40.7445,-74.0079,0
40.7473,-74.0107,0
40.6747,-73.8038,4
40.6385,-73.9166,0
40.7863,-73.9696,3
40.7513,-73.9942,3
40.757,-74.0014,3
40.645,-73.782,4
40.7395,-73.9935,0
40.7286,-74.0053,0
40.7632,-73.9779,3
40.8061,-73.9474,3
40.7339,-74.0027,0
40.7646,-73.9841,3
40.7608,-73.9709,3
40.7712,-73.8659,1
40.7058,-74.0085,0
40.7451,-73.9757,3
40.7258,-73.9897,0
40.7475,-73.9832,3
40.7258,-73.9921,0
40.7582,-73.9626,3
40.7389,-73.9929,0
40.7605,-73.9613,3
40.7478,-73.9564,3
40.6933,-73.9669,0
40.7463,-73.9911,3
40.6879,-73.937,0
40.7073,-73.9594,0
40.7285,-73.9997,0
40.6955,-74.1781,2
40.7681,-73.9959,3
40.7095,-74.0175,0
40.7402,-73.9923,0
40.772,-73.9617,3
40.7657,-73.963,3
40.7231,-73.994,0
40.723,-73.9836,0
40.7915,-73.9686,3
40.7579,-73.9701,3
40.6858,-73.9924,0
40.7185,-73.9883,0
40.7635,-73.9736,3
40.7199,-74.0003,0
40.646,-73.7768,4
40.7206,-74.0008,0
40.6898,-73.981,0
40.7841,-73.9526,3
40.774,-73.9806,3
40.746,-74.0001,0
40.7516,-73.9739,3
40.7489,-73.9846,3
40.7216,-73.9824,0
40.7255,-73.9971,0
40.7767,-73.9854,3
40.745,-73.9889,3
40.7493,-73.943,3
40.7432,-73.9585,3
40.7267,-74.0001,0
40.6746,-74.0177,0
40.7327,-74.0038,0
40.7382,-73.9912,0
40.761,-73.9968,3
40.7426,-73.996,0
40.7378,-74.0045,0
40.7465,-74.0083,0
40.7343,-74.0027,0
40.7506,-73.9837,3
40.7554,-73.9797,3
40.7739,-73.8718,1
40.768,-73.9837,3
40.7329,-74.0065,0
40.7378,-73.9807,0
40.7212,-73.9887,0
40.7589,-73.9685,3
40.7678,-73.9683,3
40.7398,-73.9814,0
40.6917,-73.9914,0
40.7796,-73.9466,3
40.7683,-73.7487,4
40.7339,-73.9996,0
40.6848,-73.9897,0
40.7614,-73.9841,3
40.7635,-73.9805,3
40.7768,-73.9612,3
40.761,-73.9792,3
40.7445,-73.9812,3
40.7632,-73.9686,3
40.6753,-73.9813,0
40.7536,-73.9775,3
40.6891,-73.9865,0
40.7561,-73.9824,3
40.7564,-73.9818,3
40.7696,-73.9877,3
40.746,-73.9881,3
40.7458,-73.9865,3
40.7414,-73.9934,0
40.8004,-73.9466,3
40.7815,-73.9762,3
40.7323,-73.9801,0
40.6827,-73.9966,0
40.7327,-73.9504,3
40.7495,-73.9774,3
40.7249,-74.0005,0
40.7347,-74.0092,0
40.7246,-73.9918,0
40.758,-73.9618,3
40.952,-74.1248,3
40.6745,-73.9536,0
40.7246,-73.9916,0
40.6252,-73.9841,0
40.7233,-73.9505,0
40.721,-73.9994,0
40.7772,-73.9891,3
40.7089,-74.0079,0
40.759,-73.9728,3
40.7616,-73.9728,3
40.7507,-73.9944,3
40.7595,-73.9855,3
40.7687,-73.9823,3
40.691,-73.9547,0
40.7476,-74.0375,0
40.7509,-73.9751,3
40.7474,-73.997,3
40.6632,-73.9988,0
40.7985,-73.9732,3
40.7283,-73.9998,0
40.7717,-73.9511,3
40.7143,-74.01,0
40.7281,-73.982,0
40.6343,-74.0237,0
40.7462,-73.9794,3
40.7509,-74.0055,3
40.7638,-73.9763,3
40.7423,-74.0046,0
40.7339,-74.0723,0
40.7332,-74.0024,0
40.7589,-73.9923,3
40.7188,-74.011,0
40.7345,-74.0097,0
40.7136,-74.01,0
40.7207,-73.9625,0
40.7004,-73.9773,0
40.7668,-73.9627,3
40.6804,-73.9838,0
40.7206,-74.0021,0
40.7297,-73.9997,0
40.7714,-73.9898,3
40.7347,-74.0021,0
40.7167,-74.0129,0
40.6998,-73.9829,0
40.7338,-74.0017,0
40.7692,-73.9956,3
40.7581,-73.9701,3
40.7621,-73.9836,3
40.6751,-74.0124,0
40.6745,-73.9306,0
40.7465,-73.9803,3
40.7189,-74.0111,0
40.728,-73.9881,0
40.7187,-73.9926,0
40.7515,-73.976,3
40.7224,-74.0038,0
40.7752,-73.9819,3
40.71,-73.9627,0
40.6896,-73.9699,0
40.7288,-73.9994,0
40.7277,-73.9837,0
40.765,-73.9704,3
40.7751,-73.9906,3
40.7404,-73.9946,0
40.7025,-73.9894,0
40.7902,-73.9802,3
40.7742,-73.913,1
40.7555,-73.9681,3
40.7658,-73.9688,3
40.7028,-74.011,0
40.7678,-73.9914,3
40.7383,-73.9919,0
40.7385,-73.9822,0
40.7797,-73.9761,3
40.775,-73.9636,3
40.7663,-73.9571,3
40.6718,-73.9336,0
40.7498,-74.0053,3
40.733,-74.007,0
40.7253,-73.8932,1
40.7562,-73.8437,1
40.774,-73.8724,1
40.7248,-73.9989,0
40.7309,-74.005,0
40.7752,-73.9635,3
40.7279,-73.995,0
40.721,-73.9983,0
40.7547,-73.9778,3
40.7255,-73.9803,0
40.7472,-73.9813,3
40.731,-73.9935,0
40.744,-73.9895,3
40.7751,-73.9092,1
40.7196,-74.0044,0
40.759,-73.9776,3
40.7405,-73.9871,0
40.7294,-73.9823,0
40.7626,-73.9771,3
40.6775,-74.0159,0
40.6876,-73.9808,0
40.7723,-73.9607,3
40.7167,-74.0041,0
40.7163,-74.0058,0
40.7722,-73.9622,3
40.7549,-73.9715,3
40.6545,-73.9106,0
40.6913,-73.9735,0
40.7581,-73.9722,3
40.7897,-73.9754,3
40.7118,-74.0057,0
40.7109,-73.9337,0
40.6968,-73.9924,0
40.7178,-73.9926,0
40.7225,-73.989,0
40.7408,-74.0076,0
40.7424,-73.9854,3
40.7618,-73.974,3
40.7223,-74.0114,0
40.7328,-73.9957,0
40.7487,-73.9903,3
40.7297,-73.9971,0
40.7252,-73.9991,0
40.7112,-73.9566,0
40.7915,-73.9779,3
40.7365,-73.9887,0
40.7047,-74.0117,0
40.7228,-74.0049,0
40.6966,-73.9833,0
40.7093,-73.9388,0
40.7612,-73.9677,3
40.7715,-73.9823,3
40.7276,-74.0073,0
40.7709,-73.9799,3
40.7068,-73.9413,0
40.7689,-73.9633,3
40.7259,-74.0091,0
40.7682,-73.9603,3
40.7619,-73.9774,3
40.7194,-73.9916,0
40.7582,-73.99,3
40.6571,-73.9818,0
40.7454,-73.9923,3
40.7551,-73.984,3
40.7684,-73.9577,3
40.7145,-73.9661,0
40.7074,-74.0138,0
40.7611,-73.9749,3
40.7368,-73.9954,0
40.7632,-73.9862,3
40.7386,-74.0037,0
40.7323,-74.0076,0
40.7263,-73.9841,0
40.7292,-74.0013,0
40.7287,-73.9823,0
40.7531,-73.9928,3
40.7579,-73.9775,3
40.7523,-73.9743,3
40.7273,-73.9921,0
40.7627,-73.9718,3
40.8365,-74.1461,2
40.7618,-73.9738,3
40.7665,-73.9527,3
40.7207,-74.0102,0
40.7342,-73.9935,0
40.7498,-73.9836,3
40.7516,-73.9799,3
40.7392,-73.9898,0
40.7577,-73.989,3
40.7627,-73.9823,3
40.7577,-73.9753,3
40.7181,-74.0029,0
40.7467,-73.9726,3
40.6926,-73.9594,0
40.7701,-73.8649,1
40.7201,-74.0084,0
40.7677,-73.9684,3
40.7471,-73.9873,3
40.7707,-73.9508,3
40.6484,-73.7832,4
40.7192,-73.9943,0
40.7466,-73.9919,3
40.7384,-74.0057,0
40.7786,-73.9775,3
40.7663,-73.9679,3
40.7417,-74.0036,0
40.7263,-73.9842,0
40.748,-73.9929,3
40.724,-73.9572,0
40.7406,-74.0052,0
40.7568,-73.9829,3
40.7667,-73.9831,3
40.7199,-73.9626,0
40.7198,-73.9565,0
40.6763,-73.9838,0
40.7921,-73.9775,3
40.7527,-73.9731,3
40.7227,-74.0044,0
40.6879,-74.1824,2
40.755,-73.9724,3
40.7473,-73.9917,3
40.7678,-73.9836,3
40.7685,-73.8627,1
40.7989,-73.962,3
40.7833,-73.9768,3
40.7741,-73.8727,1
40.7148,-74.0112,0
40.7201,-73.9552,0
40.7327,-74.0077,0
40.7661,-73.9658,3
40.7666,-73.9598,3
40.7693,-73.9636,3
40.7419,-73.9827,3
40.7858,-73.98,3
40.7063,-74.0086,0
40.8297,-73.9407,1
40.7352,-74.0011,0
40.7904,-73.9753,3
40.7643,-73.9718,3
40.7384,-73.988,0
40.7261,-73.9931,0
40.7172,-73.9585,0
40.7564,-73.9724,3
40.7605,-73.9915,3
40.7679,-73.9835,3
40.7324,-74.0086,0
40.7723,-73.9821,3
40.7131,-73.9522,0
40.7687,-73.9822,3
40.8559,-73.8459,1
40.7413,-74.0021,0
40.7567,-73.9746,3
40.7449,-73.9871,3
40.6189,-74.0127,0
40.7842,-73.9569,3
40.777,-73.9823,3
40.6973,-73.9865,0
40.7194,-73.9902,0
40.7706,-73.9684,3
40.6374,-73.9729,0
40.8246,-73.9371,1
40.7634,-73.9686,3
40.7645,-73.9809,3
40.7337,-73.9899,0
40.738,-73.985,0
40.7693,-73.9593,3
40.7196,-73.9947,0
40.7187,-74.0104,0
40.7091,-74.0068,0
40.7489,-73.9802,3
40.7531,-73.981,3
40.7438,-73.9838,3
40.7384,-74.0055,0
40.7549,-73.9818,3
40.7624,-73.9834,3
40.747,-73.9898,3
40.7715,-73.9566,3
40.7619,-73.9752,3
40.7771,-73.952,3
40.7176,-74.0075,0
40.7102,-73.9632,0
40.72,-74.0002,0
40.7531,-73.8934,1
40.7383,-74.0056,0
40.7682,-73.9929,3
40.7199,-73.998,0
40.6489,-73.847,4
40.7657,-73.9706,3
40.704,-73.9349,0
40.7731,-73.8857,1
40.7073,-74.0026,0
40.7092,-73.9591,0
40.756,-73.9966,3
40.7658,-73.9606,3
40.645,-73.782,4
40.7215,-73.7904,4
40.7541,-73.9741,3
40.7201,-73.9992,0
40.6827,-73.9409,0
40.7508,-74.0054,3
40.7179,-73.9903,0
40.7532,-73.9749,3
40.752,-73.9823,3
40.7863,-73.9508,3
40.72,-74.0102,0
40.7477,-73.9848,3
40.6447,-73.7822,4
40.6254,-73.9276,0
40.716,-74.012,0
40.7445,-73.9876,3
40.7662,-73.9523,3
40.7705,-73.8649,1
40.7471,-73.9859,3
40.723,-73.9835,0
40.7507,-73.9702,3
40.7697,-73.9485,3
40.7152,-73.9918,0
40.756,-73.9913,3
40.7339,-74.0095,0
40.7706,-73.9526,3
40.719,-73.9907,0
40.7163,-74.0126,0
40.7824,-73.9505,3
40.7292,-73.8522,1
40.705,-74.0161,0
40.7441,-73.9744,3
40.7522,-73.9719,3
40.7598,-73.9719,3
40.7107,-73.9678,0
40.745,-74.0085,0
40.6912,-74.1774,2
40.7648,-73.9819,3
40.6951,-74.1787,2
40.7261,-73.9959,0
40.7396,-73.994,0
40.7264,-74.0023,0
40.7457,-74.0034,0
40.7599,-73.9709,3
40.7428,-73.9847,3
40.7614,-73.9794,3
40.7269,-73.9915,0
40.7311,-73.9887,0
40.7696,-73.9894,3
40.7356,-74.006,0
40.8411,-73.9398,1
40.7275,-73.9852,0
40.7499,-73.984,3
40.7306,-74.009,0
40.7347,-74.0094,0
40.7615,-73.9939,3
40.7258,-73.9946,0
40.7191,-74.0051,0
40.7738,-73.8744,1
40.7477,-73.9945,3
40.7521,-73.9776,3
40.7591,-73.9809,3
40.773,-73.8853,1
40.7219,-73.9579,0
40.7118,-73.949,0
40.6973,-73.9347,0
40.7001,-73.9948,0
40.7077,-74.0018,0
40.7273,-74.0006,0
40.7466,-74.0015,0
40.7311,-73.9888,0
40.7764,-73.9765,3
40.7766,-73.9769,3
40.7376,-73.9881,0
40.7149,-74.0063,0
40.716,-74.012,0
40.7233,-74.0018,0
40.7327,-73.9974,0
40.7636,-73.9717,3
40.6467,-73.7895,4
40.7616,-73.9668,3
40.7562,-73.8236,1
40.7397,-74.0063,0
40.7726,-73.9497,3
40.7792,-73.9878,3
40.711,-74.0093,0
40.7169,-73.9908,0
40.7301,-74.0059,0
40.7574,-73.9759,3
40.7761,-73.9618,3
40.7096,-74.0151,0
40.7603,-73.9772,3
40.7197,-73.9983,0
40.7414,-73.993,0
40.7379,-73.9809,0
40.7545,-73.9949,3
40.7594,-73.9791,3
40.7578,-73.9642,3
40.6907,-73.9918,0
40.7698,-73.9626,3
40.7758,-73.9585,3
40.7302,-74.0052,0
40.6126,-73.9345,0
40.7565,-73.9867,3
40.7468,-73.9916,3
40.7959,-73.9707,3
40.7193,-73.9886,0
40.7333,-73.9991,0
40.7703,-73.9815,3
40.7672,-73.9606,3
40.7381,-73.9066,1
40.7635,-73.9629,3
40.7198,-73.9917,0
40.7422,-74.0042,0
40.7353,-73.9938,0
40.7322,-73.988,0
40.7685,-73.8624,1
40.7499,-73.9725,3
40.7187,-73.9947,0
40.7762,-73.9603,3
40.7056,-74.0068,0
40.7183,-73.955,0
40.7219,-74.0042,0
40.7152,-73.9918,0
40.7685,-73.9868,3
40.7571,-73.9858,3
40.7585,-73.9724,3
40.7828,-73.9571,3
40.732,-74.0052,0
40.7748,-73.9632,3
40.743,-73.9351,3
40.7423,-74.0042,0
40.7598,-73.9918,3
40.7212,-73.9944,0
40.7421,-73.9909,0
40.752,-73.9813,3
40.7174,-74.016,0
40.7063,-74.0089,0
40.7391,-74.001,0
40.735,-74.0048,0
40.7236,-74.0111,0
40.7387,-74.0082,0
40.7531,-73.9965,3
40.729,-73.9922,0
40.7386,-73.9875,0
40.7547,-73.9661,3
40.7114,-74.0104,0
40.7451,-74.0019,0
40.748,-74.008,0
40.7407,-73.9788,3
40.7381,-73.9891,0
40.7731,-73.9833,3
40.7533,-73.9747,3
40.7211,-73.9936,0
40.7785,-73.978,3
40.7797,-73.9804,3
40.7804,-73.9759,3
40.77,-73.9667,3
40.7578,-73.9755,3
40.7218,-73.9944,0
40.7087,-73.953,0
40.7605,-73.9799,3
40.7242,-73.9807,0
40.7568,-73.9827,3
40.7154,-74.0093,0
40.7273,-73.8507,1
40.7035,-74.0113,0
40.8023,-73.9494,3
40.7551,-73.9888,3
40.7555,-73.9847,3
40.6983,-73.9158,0
40.7323,-74.0077,0
40.7404,-74.0063,0
40.6449,-73.7821,4
40.7054,-74.0071,0
40.7606,-73.986,3
40.6817,-74.0024,0
40.8078,-73.9594,3
40.74,-73.999,0
40.7634,-73.9779,3
40.719,-73.961,0
40.704,-74.0098,0
40.7334,-73.9582,3
40.7788,-73.948,3
40.7537,-73.9924,3
40.7313,-73.9886,0
40.7552,-73.9757,3
40.7513,-73.9903,3
40.7329,-73.9923,0
40.769,-73.9883,3
40.7149,-74.0429,0
40.7402,-74.0022,0
40.7345,-74.0011,0
40.6982,-73.9944,0
40.7828,-73.9575,3
40.7761,-73.9896,3
40.7687,-73.9878,3
40.7251,-73.9996,0
40.7518,-73.9815,3
40.7496,-73.9795,3
40.7357,-73.9914,0
40.7758,-73.9532,3
40.7585,-73.9613,3
40.7312,-73.9917,0
40.6921,-73.9535,0
40.7313,-73.9845,0
40.77,-73.8643,1
40.7681,-73.9588,3
40.7139,-74.0106,0
40.8054,-73.966,3
40.7232,-73.9967,0
40.7172,-74.0079,0
40.7434,-74.0026,0
40.7347,-73.9886,0
40.7574,-73.9706,3
40.7238,-73.9783,0
40.7066,-74.0093,0
40.7627,-73.9774,3
40.7639,-73.9763,3
40.7472,-74.0071,0
40.7553,-73.9813,3
40.7623,-73.9824,3
40.6269,-73.9354,0
40.6904,-73.9921,0
40.7541,-73.9974,3
40.6483,-73.7825,4
40.7589,-73.9761,3
40.7665,-73.9692,3
40.7406,-74.0076,0
40.7233,-74.0079,0
40.751,-73.9839,3
40.7592,-73.9683,3
40.7482,-73.9913,3
40.7376,-73.9924,0
40.7348,-74.0061,0
40.7841,-73.9501,3
40.7686,-73.8627,1
40.7556,-73.9781,3
40.7388,-73.9899,0
40.7561,-73.9829,3
40.7585,-73.9815,3
40.7756,-73.9784,3
40.8043,-73.9512,3
40.7323,-73.9942,0
40.7712,-74.0166,3
40.7192,-73.9555,0
40.7244,-74.0009,0
40.7584,-73.9688,3
40.71,-74.006,0
40.7591,-73.992,3
40.7511,-73.9823,3
40.7613,-73.9712,3
40.7335,-73.9854,0
40.7427,-73.9787,3
40.7255,-74.0041,0
40.6494,-73.9282,0
40.7334,-73.9972,0
40.6461,-73.7844,4
40.7606,-73.991,3
